quarter;instytucja;fundusz;emitent;shares_no;source
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Grenergy Renovables S.A.;12818,06054;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Grupa Kęty S.A.;10519,00157;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Grupa Pracuj S.A.;879984,0182;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;ING Bank Śląski S.A.;39378,85458;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;ING Groep N.V.;10492,01146;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;InPost S.A.;44308,06331;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Intel Corp.;780,3650158;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;JP Morgan Chase & Co.;3163,533734;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;KGHM Polska Miedź S.A.;59851,56068;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Kruk S.A.;13957,44707;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;LPP S.A.;1471,185875;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;LVMH S.A.;588,0094315;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Linde Plc;201,3522092;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Lundin Mining Corp.;87076,11429;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Mercadolibre Inc.;80,14018367;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Meta Platforms Inc.;232,4065293;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Micron Technology Inc.;5880,285928;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Microsoft Corp.;3187,575785;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Mirbud S.A.;98929,68758;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Münchener Rück AG;97,0906144;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Nektar Therapeutics;32037,03992;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Nvidia Corp.;13497,61032;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Oracle Corp.;4207,359615;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Orange Polska S.A.;552074,1335;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Orlen S.A.;172307,7124;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PGE Polska Grupa Energetyczna S.A.;401141,1029;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PKO Bank Polski S.A.;343747,4711;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PKP Cargo S.A.;124596,6566;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Pepco Group N.V.;47440,764;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;PepsiCo Inc.;58,10162366;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Powszechny Zakład Ubezpieczeń S.A.;347629,9537;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Procter & Gamble Co;730,2774356;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;RTX Corp.;3869,769074;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Rainbow Tours S.A.;24820,8959;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Render Cube S.A.;9614,423301;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Rheinmetall AG;351,327897;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;SAP SE;1047,978079;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Santander Bank Polska S.A.;28478,98504;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Schneider Electric SE;2434,178736;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Selvita S.A.;573,3201389;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Shoper S.A.;91642,75186;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Siemens Energy AG;4511,210329;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Snowflake Inc.;5563,732213;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Synektik S.A.;21534,95931;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Torpol S.A.;78719,16998;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;UniCredit S.p.A.;11707,55817;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Vercom S.A.;8530,303864;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Vertiv Holdings Co.;5225,139921;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Visa Inc.;1003,755792;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Walmart Inc.;1195,090486;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Waste Management Inc.;1142,999362;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Wells Fargo & Co;9722,005924;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Western Digital Corp.;6139,739777;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Wheaton Precious Metals Corp.;5183,335053;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;XTB S.A.;142629,8326;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;Zabka Group SA;332492,6437;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2045;mBank S.A.;11740,5914;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;ASML Holding N.V.;1167,003375;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Advanced Micro Devices Inc.;2957,17275;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Agnico Eagle Mines Ltd;2907,320681;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Alior Bank S.A.;116998,4456;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Allegro.eu S.A.;377350,5974;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Allianz SE;1364,27328;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Alphabet Inc.;7876,824331;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Amazon.com Inc.;4287,499785;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Apple Inc.;266,4661089;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Applied Materials Inc.;107,1874897;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Asseco Poland S.A.;48338,53257;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;BNP Paribas Bank Polska S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;BNP Paribas SA;322,5537239;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Banco Bilbao Vizcaya Argentaria S.A.;21850,47653;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Banco Comercial Portugues S.A.;588434,1567;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Banco Santander S.A.;77598,98196;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Bank Millennium S.A.;464793,825;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Bank Pekao S.A.;94997,40156;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Bank of America Corp.;6245,925514;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Benefit Systems S.A.;4344,837598;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Berkshire Hathaway Inc.;0,573710226;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Broadcom Inc.;4571,997449;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Budimex S.A.;8351,228442;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;CCC S.A.;14572,83094;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;CD Projekt S.A.;51581,03656;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;CaixaBank SA;101213,1173;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Caterpillar Inc.;995,7417738;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Coca-Cola Company;725,2686653;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Compremum S.A.;396832,6034;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;CrowdStrike Holdings Inc.;1906,334598;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Cyber_Folks S.A.;29039,5282;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;DataWalk S.A.;47522,45441;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Deutsche Post AG;95,08874353;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Diagnostyka S.A.;24390,50199;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Dino Polska S.A.;306098,5233;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Erste Group Bank AG;2775,590465;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;GE Vernova Inc.;506,8866566;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;General Electric Co.;2027,546634;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Grenergy Renovables S.A.;10686,0504;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Grupa Kęty S.A.;8769,352031;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Grupa Pracuj S.A.;737549,4727;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;ING Bank Śląski S.A.;32707,99452;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;ING Groep N.V.;8732,99183;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;InPost S.A.;36737,06613;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Intel Corp.;653,1424608;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;JP Morgan Chase & Co.;2653,641806;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;KGHM Polska Miedź S.A.;49897,33458;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Kruk S.A.;11636,21716;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;LPP S.A.;1230,971925;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;LVMH S.A.;487,8374639;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Linde Plc;169,2961289;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Lundin Mining Corp.;72304,81047;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Mercadolibre Inc.;66,11565211;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Meta Platforms Inc.;196,3434491;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Micron Technology Inc.;4921,608981;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Microsoft Corp.;2657,648821;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Mirbud S.A.;82094,98718;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Münchener Rück AG;81,07566835;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Nektar Therapeutics;26676,66345;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Nvidia Corp.;11296,76057;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Oracle Corp.;3506,132998;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Orange Polska S.A.;462192,156;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Orlen S.A.;144346,3999;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;PGE Polska Grupa Energetyczna S.A.;335737,5557;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;PKO Bank Polski S.A.;288266,6071;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;PKP Cargo S.A.;103228,5602;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Pepco Group N.V.;39717,59333;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;PepsiCo Inc.;48,08411303;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Powszechny Zakład Ubezpieczeń S.A.;290950,9934;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Procter & Gamble Co;605,0583841;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;RTX Corp.;3239,666891;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Rainbow Tours S.A.;20692,37807;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Render Cube S.A.;7642,97233;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Rheinmetall AG;294,2746483;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;SAP SE;872,8146044;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Santander Bank Polska S.A.;23744,32747;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Schneider Electric SE;2037,497743;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Selvita S.A.;506,1652778;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Shoper S.A.;76401,99888;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Siemens Energy AG;3775,523709;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Snowflake Inc.;4638,113081;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Synektik S.A.;17748,62608;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Torpol S.A.;66022,14717;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;UniCredit S.p.A.;9743,47772;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Vercom S.A.;7148,774111;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Vertiv Holdings Co.;4356,620709;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Visa Inc.;833,4579056;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Walmart Inc.;992,7365229;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Waste Management Inc.;947,6576654;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Wells Fargo & Co;8154,263632;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Western Digital Corp.;5118,954191;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Wheaton Precious Metals Corp.;4313,418741;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;XTB S.A.;119484,0615;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;Zabka Group SA;277648,3624;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2050;mBank S.A.;9843,911098;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;ASML Holding N.V.;807,3860335;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Advanced Micro Devices Inc.;2059,602708;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Agnico Eagle Mines Ltd;2009,974621;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Alior Bank S.A.;80923,15265;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Allegro.eu S.A.;262647,9545;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Allianz SE;943,880936;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Alphabet Inc.;5446,387638;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Amazon.com Inc.;2965,186779;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Apple Inc.;175,3066495;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Applied Materials Inc.;74,12966538;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Asseco Poland S.A.;33678,58406;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;BNP Paribas Bank Polska S.A.;#VALUE!;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;BNP Paribas SA;212,3645643;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Banco Bilbao Vizcaya Argentaria S.A.;15208,82144;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Banco Comercial Portugues S.A.;409569,1005;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Banco Santander S.A.;53592,62644;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Bank Millennium S.A.;323826,8455;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Bank Pekao S.A.;66165,88557;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Bank of America Corp.;4347,604929;nationale_nederlanden_fixed_structure.csv
4Q25;Nationale-Nederlanden;NN DFE Nasze Jutro 2055;Benefit Systems S.A.;3027,1;nationale_nederlanden_fixed_structure.csv
